ID,G3E_FID,CD_SSDW,DEVICE_TYPE,CD_SSXL,NODE1_ID,NODE2_ID
12485,33163885,望牛墩供电分局,变压器,万江F18望牛墩线,11599817,0
12173,11758059,望牛墩供电分局,变压器,万江F18望牛墩线,11531249,0
12174,11747292,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,11695199,0
12474,33163871,望牛墩供电分局,10kV导线,万江F18望牛墩线,8148416,11599807
12476,33163876,望牛墩供电分局,站房母线,万江F18望牛墩线,11599812,11599812
12475,33163872,望牛墩供电分局,10kV电缆终端头,万江F18望牛墩线,11599808,11599809
11515,25227129,望牛墩供电分局,10kV电缆,万江F18望牛墩线,11299158,11299160
3366,11991203,望牛墩供电分局,站房电缆头,万江F18望牛墩线,8148660,8979257
12177,11758195,望牛墩供电分局,10kV电缆,万江F18望牛墩线,11531252,11531253
12175,11747319,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,11598885,0
12176,11747329,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,11598891,0
12171,11746987,望牛墩供电分局,站房电缆头,万江F18望牛墩线,11531366,11531252
12172,11757158,望牛墩供电分局,站房电缆头,万江F18望牛墩线,11531253,11531249
12482,33163882,望牛墩供电分局,10kV电缆,万江F18望牛墩线,11599815,11599816
12484,33163884,望牛墩供电分局,10kV开关,万江F18望牛墩线,11599813,11599814
12483,33163883,望牛墩供电分局,10kV开关,万江F18望牛墩线,11599807,11599808
12478,33163878,望牛墩供电分局,站房引线,万江F18望牛墩线,11599811,11599812
12477,33163877,望牛墩供电分局,站房引线,万江F18望牛墩线,11599812,11599813
12479,33163879,望牛墩供电分局,站房电缆头,万江F18望牛墩线,11599806,11599810
12481,33163881,望牛墩供电分局,站房电缆头,万江F18望牛墩线,11599814,11599815
12480,33163880,望牛墩供电分局,站房电缆头,万江F18望牛墩线,11599816,11599817
7620,16491060,望牛墩供电分局,站房引线,万江F18望牛墩线,8148652,9146392
3684,12003575,望牛墩供电分局,10kV导线,万江F18望牛墩线,7888917,8148756
3683,12003563,望牛墩供电分局,10kV导线,万江F18望牛墩线,8121534,7888917
3685,12003625,望牛墩供电分局,10kV导线,万江F18望牛墩线,7888917,8148742
3687,12003784,望牛墩供电分局,高压表,万江F18望牛墩线,8148742,8148745
3686,12003672,望牛墩供电分局,10kV导线,万江F18望牛墩线,7888917,8148753
3679,12003125,望牛墩供电分局,避雷器,万江F18望牛墩线,8148751,0
3678,12003123,望牛墩供电分局,避雷器,万江F18望牛墩线,8148771,0
3680,12003490,望牛墩供电分局,10kV开关,万江F18望牛墩线,8148756,8148765
3682,12003492,望牛墩供电分局,避雷器,万江F18望牛墩线,8148797,0
3681,12003491,望牛墩供电分局,变压器,万江F18望牛墩线,8148770,8449600
3688,12005868,望牛墩供电分局,10kV开关,万江F18望牛墩线,8148859,9146736
3695,12004591,望牛墩供电分局,高压表,万江F18望牛墩线,8148788,8148790
3694,12004573,望牛墩供电分局,10kV导线,万江F18望牛墩线,7889232,8148788
3696,12004707,望牛墩供电分局,10kV导线,万江F18望牛墩线,8148795,8148797
3698,12005870,望牛墩供电分局,10kV开关,万江F18望牛墩线,9146738,8148866
3697,12005869,望牛墩供电分局,10kV开关,万江F18望牛墩线,9146737,8148862
3690,12003890,望牛墩供电分局,10kV导线,万江F18望牛墩线,7888700,8148751
3689,12003861,望牛墩供电分局,10kV导线,万江F18望牛墩线,7888693,8148755
3691,12003931,望牛墩供电分局,10kV导线,万江F18望牛墩线,8148770,8148771
3693,12005201,望牛墩供电分局,变压器,万江F18望牛墩线,7888693,9332885
3692,12003489,望牛墩供电分局,10kV开关,万江F18望牛墩线,8148793,8148795
3677,12003122,望牛墩供电分局,避雷器,万江F18望牛墩线,8148755,0
3662,12001762,望牛墩供电分局,变压器,万江F18望牛墩线,8485633,8481055
3661,12001761,望牛墩供电分局,站房电缆头,万江F18望牛墩线,8148723,8485633
3663,12001932,望牛墩供电分局,10kV电缆,万江F18望牛墩线,7888195,8148723
3665,12002025,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,7888194,0
3664,12002004,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,8148727,0
3657,12001757,望牛墩供电分局,10kV开关,万江F18望牛墩线,9146565,8148722
3656,12001756,望牛墩供电分局,10kV开关,万江F18望牛墩线,7888194,9146564
3658,12001758,望牛墩供电分局,站房电缆头,万江F18望牛墩线,8148715,7888194
3660,12001760,望牛墩供电分局,站房电缆头,万江F18望牛墩线,8148722,7888195
3659,12001759,望牛墩供电分局,站房电缆头,万江F18望牛墩线,8148727,0
3666,12002035,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,8148722,0
3673,12003116,望牛墩供电分局,10kV开关,万江F18望牛墩线,8148790,8148793
3672,12003115,望牛墩供电分局,10kV开关,万江F18望牛墩线,8148753,7888692
3674,12003117,望牛墩供电分局,10kV开关,万江F18望牛墩线,7888695,7888700
3676,12003121,望牛墩供电分局,变压器,万江F18望牛墩线,7888700,0
3675,12003120,望牛墩供电分局,变压器,万江F18望牛墩线,8148795,0
3668,12002584,望牛墩供电分局,10kV导线,万江F18望牛墩线,0,8121534
3667,12002428,望牛墩供电分局,10kV断连,万江F18望牛墩线,11695919,11695921
3669,12003112,望牛墩供电分局,10kV开关,万江F18望牛墩线,7888692,7888693
3671,12003114,望牛墩供电分局,10kV开关,万江F18望牛墩线,8148765,8148770
3670,12003113,望牛墩供电分局,10kV开关,万江F18望牛墩线,8148745,7888695
3699,12005871,望牛墩供电分局,站房电缆头,万江F18望牛墩线,8148857,8148859
3728,12007840,望牛墩供电分局,站房电缆头,万江F18望牛墩线,8121989,8148897
3727,12007839,望牛墩供电分局,10kV开关,万江F18望牛墩线,9146857,8148938
3729,12007841,望牛墩供电分局,站房电缆头,万江F18望牛墩线,8148911,0
3731,12007843,望牛墩供电分局,站房电缆头,万江F18望牛墩线,8148920,8148922
3730,12007842,望牛墩供电分局,站房电缆头,万江F18望牛墩线,8148943,8148951
3723,12007634,望牛墩供电分局,10kV电缆,万江F18望牛墩线,8148895,8121989
3722,12007611,望牛墩供电分局,10kV电缆终端头,万江F18望牛墩线,8148892,8148895
3724,12007836,望牛墩供电分局,站房母线,万江F18望牛墩线,8148899,8148899
3726,12007838,望牛墩供电分局,10kV开关,万江F18望牛墩线,9146808,8148911
3725,12007837,望牛墩供电分局,10kV开关,万江F18望牛墩线,8148897,9146807
3732,12007844,望牛墩供电分局,站房电缆头,万江F18望牛墩线,8148956,8979405
3739,12008169,望牛墩供电分局,10kV电缆,万江F18望牛墩线,8148918,8148920
3738,12008141,望牛墩供电分局,站房电缆头,万江F18望牛墩线,8148917,8148918
3740,12008463,望牛墩供电分局,10kV电缆,万江F18望牛墩线,8148951,8148956
3742,12008250,望牛墩供电分局,计量柜,万江F18望牛墩线,8148922,8148936
3743,12008417,望牛墩供电分局,高压表,万江F18望牛墩线,8148938,8148943
3734,12007847,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,8148897,0
3733,12007846,望牛墩供电分局,变压器,万江F18望牛墩线,8979405,0
3735,12007848,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,8148911,0
3737,12008124,望牛墩供电分局,站房引线,万江F18望牛墩线,8148899,8148917
3736,12007849,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,8148938,0
3721,12007565,望牛墩供电分局,10kV开关,万江F18望牛墩线,8148890,8148892
3706,12006117,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,8148866,0
3705,12006106,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,8148862,0
3707,12006129,望牛墩供电分局,10kV电缆,万江F18望牛墩线,8148872,8148874
3709,12006298,望牛墩供电分局,10kV导线,万江F18望牛墩线,8121657,8148834
3708,12006186,望牛墩供电分局,变压器,万江F18望牛墩线,8979398,8592684
3701,12005873,望牛墩供电分局,站房电缆头,万江F18望牛墩线,8148866,8148872
3700,12005872,望牛墩供电分局,站房电缆头,万江F18望牛墩线,8148862,0
3702,12005874,望牛墩供电分局,站房电缆头,万江F18望牛墩线,8148874,8979398
3704,12006093,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,8148859,0
3703,12005952,望牛墩供电分局,站房母线,万江F18望牛墩线,8148860,8148860
3710,12006352,望牛墩供电分局,10kV开关,万江F18望牛墩线,8148834,8148853
3717,12007021,望牛墩供电分局,高压表,万江F18望牛墩线,8148886,8148888
3716,12006976,望牛墩供电分局,站房电缆头,万江F18望牛墩线,8148887,8148886
3718,12007045,望牛墩供电分局,10kV开关,万江F18望牛墩线,8148888,8979406
3720,12007520,望牛墩供电分局,10kV导线,万江F18望牛墩线,7890211,8148890
3719,12007093,望牛墩供电分局,变压器,万江F18望牛墩线,8979406,0
3712,12006426,望牛墩供电分局,10kV电缆,万江F18望牛墩线,8148854,8148857
3711,12006402,望牛墩供电分局,10kV电缆终端头,万江F18望牛墩线,8148853,8148854
3713,12006662,望牛墩供电分局,10kV导线,万江F18望牛墩线,8148878,8148879
3715,12006730,望牛墩供电分局,10kV电缆终端头,万江F18望牛墩线,8148882,8148883
3714,12006700,望牛墩供电分局,10kV开关,万江F18望牛墩线,8148879,8148882
3655,12001754,望牛墩供电分局,10kV开关,万江F18望牛墩线,9146563,8148727
7466,16491231,望牛墩供电分局,站房引线,万江F18望牛墩线,7888193,9146563
7467,16491232,望牛墩供电分局,站房引线,万江F18望牛墩线,7888193,9146564
7465,16491525,望牛墩供电分局,站房引线,万江F18望牛墩线,8148936,9146857
7430,16491475,望牛墩供电分局,站房引线,万江F18望牛墩线,8148899,9146807
7431,16491476,望牛墩供电分局,站房引线,万江F18望牛墩线,8148899,9146808
7522,16491406,望牛墩供电分局,站房引线,万江F18望牛墩线,8148860,9146738
12705,33689599,望牛墩供电分局,高压表,万江F18望牛墩线,11652725,11652728
7521,16491405,望牛墩供电分局,站房引线,万江F18望牛墩线,8148860,9146737
7468,16491233,望牛墩供电分局,站房引线,万江F18望牛墩线,7888193,9146565
7520,16491404,望牛墩供电分局,站房引线,万江F18望牛墩线,8148860,9146736
12706,33689604,望牛墩供电分局,变压器,万江F18望牛墩线,11653400,0
2806,11972474,望牛墩供电分局,10kV开关,万江F18望牛墩线,9145310,7878500
2805,11972473,望牛墩供电分局,10kV开关,万江F18望牛墩线,9145309,7878499
2807,11972475,望牛墩供电分局,站房电缆头,万江F18望牛墩线,7878498,0
2809,11972477,望牛墩供电分局,站房电缆头,万江F18望牛墩线,7878499,7878502
2808,11972476,望牛墩供电分局,站房电缆头,万江F18望牛墩线,8148087,7878497
12708,33689601,望牛墩供电分局,10kV开关,万江F18望牛墩线,8148514,11652708
12707,33689586,望牛墩供电分局,10kV开关,万江F18望牛墩线,11652746,11652748
2802,11972470,望牛墩供电分局,站房母线,万江F18望牛墩线,7878496,7878496
2804,11972472,望牛墩供电分局,10kV开关,万江F18望牛墩线,9145308,7878498
2803,11972471,望牛墩供电分局,10kV开关,万江F18望牛墩线,7878497,9145307
12704,33689591,望牛墩供电分局,10kV电缆,万江F18望牛墩线,11652710,11652712
2793,11973116,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,7878700,0
2792,11973115,望牛墩供电分局,站房电缆头,万江F18望牛墩线,7878703,0
2905,11976462,望牛墩供电分局,10kV开关,万江F18望牛墩线,9145489,7879807
2903,11976459,望牛墩供电分局,站房母线,万江F18望牛墩线,8148963,8148963
2904,11976461,望牛墩供电分局,10kV开关,万江F18望牛墩线,9145488,7879806
2788,11973111,望牛墩供电分局,10kV开关,万江F18望牛墩线,9145337,7878703
2787,11973110,望牛墩供电分局,10kV开关,万江F18望牛墩线,7878705,11695863
2789,11973112,望牛墩供电分局,站房电缆头,万江F18望牛墩线,7878701,7878704
2791,11973114,望牛墩供电分局,站房电缆头,万江F18望牛墩线,11299160,7878705
2790,11973113,望牛墩供电分局,站房电缆头,万江F18望牛墩线,8148100,7878700
2902,11976364,望牛墩供电分局,10kV电缆,万江F18望牛墩线,8148565,8122844
2892,11989996,望牛墩供电分局,10kV开关,万江F18望牛墩线,7883997,7883998
2893,11989997,望牛墩供电分局,10kV开关,万江F18望牛墩线,11652768,7883997
2794,11973117,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,7878701,0
2796,11973119,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,7878703,0
2795,11973118,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,11299160,0
2897,11974479,望牛墩供电分局,10kV电缆,万江F18望牛墩线,0,8140752
2901,11983573,望牛墩供电分局,10kV电缆,万江F18望牛墩线,7881768,8124627
2896,11990011,望牛墩供电分局,10kV导线,万江F18望牛墩线,7884006,8148514
2894,11989998,望牛墩供电分局,变压器,万江F18望牛墩线,7883998,0
2895,11989999,望牛墩供电分局,避雷器,万江F18望牛墩线,8148518,0
2810,11972478,望牛墩供电分局,站房电缆头,万江F18望牛墩线,7878500,7878503
3782,12710589,望牛墩供电分局,10kV导线,万江F18望牛墩线,11695921,11695925
2852,11986134,望牛墩供电分局,10kV电缆中间接头,万江F18望牛墩线,0,0
3754,12008848,望牛墩供电分局,站房母线,万江F18望牛墩线,8148936,8148936
3643,11997424,望牛墩供电分局,变压器,万江F18望牛墩线,8979261,0
3642,11997237,望牛墩供电分局,变压器,万江F18望牛墩线,8979260,0
11345,24766035,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,11225742,0
11344,24765299,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,11225759,0
2826,11975380,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,7879394,0
2851,11982117,望牛墩供电分局,站房引线,万江F18望牛墩线,8149001,11225757
2827,11975381,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,7879395,0
3644,12000021,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,8148651,0
3651,12001253,望牛墩供电分局,10kV开关,万江F18望牛墩线,8148709,8148711
3650,12001218,望牛墩供电分局,10kV导线,万江F18望牛墩线,8148705,8148709
3652,12001334,望牛墩供电分局,10kV电缆终端头,万江F18望牛墩线,8148711,8148714
3654,12001753,望牛墩供电分局,站房母线,万江F18望牛墩线,7888193,7888193
3653,12001424,望牛墩供电分局,10kV电缆,万江F18望牛墩线,8148714,8148715
3646,12000055,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,8148664,0
3645,12000048,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,8148653,0
3647,12000065,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,8148670,0
3649,12001213,望牛墩供电分局,10kV导线,万江F18望牛墩线,8148705,11695919
3648,12000126,望牛墩供电分局,10kV导线,万江F18望牛墩线,8148703,8148705
2825,11975378,望牛墩供电分局,站房电缆头,万江F18望牛墩线,8148542,8148545
2817,11973747,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,8148112,0
2816,11973746,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,7878915,0
170,11972763,望牛墩供电分局,10kV电缆,万江F18望牛墩线,7878503,8148100
12710,33689590,望牛墩供电分局,10kV开关,万江F18望牛墩线,11652769,11652774
12709,33689589,望牛墩供电分局,10kV开关,万江F18望牛墩线,11695908,11695909
2812,11972480,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,7878498,0
2811,11972479,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,7878497,0
2813,11972481,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,7878499,0
2815,11973742,望牛墩供电分局,站房电缆头,万江F18望牛墩线,8148112,7878918
2814,11972482,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,7878500,0
12711,33689585,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,11652751,0
2821,11975373,望牛墩供电分局,10kV开关,万江F18望牛墩线,9145450,7879395
2820,11975372,望牛墩供电分局,10kV开关,万江F18望牛墩线,9145449,7879394
2822,11975375,望牛墩供电分局,站房电缆头,万江F18望牛墩线,7879394,0
2824,11975377,望牛墩供电分局,站房电缆头,万江F18望牛墩线,7879395,0
2823,11975376,望牛墩供电分局,站房电缆头,万江F18望牛墩线,8148523,8148521
12713,33689600,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,11652728,0
12712,33689578,望牛墩供电分局,站房接地刀闸,万江F18望牛墩线,11652773,0
12714,33689602,望牛墩供电分局,10kV开关,万江F18望牛墩线,11695909,11652725
2819,11975256,望牛墩供电分局,10kV电缆,万江F18望牛墩线,8117907,8148523
2818,11975370,望牛墩供电分局,站房母线,万江F18望牛墩线,8148530,8148530
3113,11982072,望牛墩供电分局,10kV开关,万江F18望牛墩线,10747061,11695814
3112,11982071,望牛墩供电分局,10kV开关,万江F18望牛墩线,10747062,7881765
